case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.26652907631939554,0.251582533121109,-0.07709460705518723,0.03195590898394585,-0.15563097338111007,-0.027590475136874487
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.33724363123166695,0.3295007348060608,-0.19806967675685883,-0.18453140556812286,-0.3200203224163979,-0.3200203144023256
extrapolation,0.42,0.24,0.9,0.16,0.4443040521487726,0.48497042059898376,-0.5466115474700928,-0.20578542351722717,-0.9059686326488285,-0.4085571881209735
