case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.1276506690750654,0.11825265735387802,-0.1271085888147354,-0.024478502571582794,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.2092808086582362,0.22854763269424438,-0.2685825824737549,-0.26458990573883057,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.3523149557566567,0.3949512541294098,-0.6563843488693237,-0.3283637762069702,-0.9059686326840193,-0.4085571881929415
