case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.23610832214824734,0.1945566087961197,-0.07949824631214142,0.013876883313059807,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.3295232730756674,0.33260226249694824,-0.1780467927455902,-0.17555037140846252,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.43515285024021283,0.5226545333862305,-0.4898502826690674,-0.197411447763443,-0.9059686326840193,-0.4085571881929415
