case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.20034544547388294,0.17327137291431427,-0.09744985401630402,-0.0025428738445043564,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.29417988295363817,0.30233925580978394,-0.21262940764427185,-0.20870530605316162,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.40727338892530746,0.4805851876735687,-0.5475605726242065,-0.2461642175912857,-0.9059686326840193,-0.4085571881929415
