case,projector_mean,projector_std,residual_mean,residual_std
interpolation,0.2359241521565124,0.00020447787753847518,0.19405060509840646,0.0005149448858308895
symmetric_cluster,0.32955268152276973,0.0001229438170483457,0.33288345734278363,0.00024431495351882085
extrapolation,0.43536117843510064,0.0008836105519682138,0.5226862629254659,0.0003382121875114865
