case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.2009206880024883,0.17601217329502106,-0.09706699103116989,-0.002428099513053894,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.29453273688876813,0.30579233169555664,-0.21144524216651917,-0.20796406269073486,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.40891707491664275,0.48790276050567627,-0.5378640294075012,-0.24520933628082275,-0.9059686326840193,-0.4085571881929415
