case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.2528616727148699,0.22009094059467316,-0.0711907148361206,0.02288784086704254,-0.15563096737236295,-0.027590468365717814
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.3446458370275064,0.34871333837509155,-0.191829651594162,-0.13919828832149506,-0.32002023222509746,-0.32002010839687756
extrapolation,0.42,0.24,0.9,0.16,0.44342328856778135,0.5339782238006592,-0.47943615913391113,-0.1730979084968567,-0.9059661824340038,-0.4085532196377491
