case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.21050461393493802,0.2089931070804596,-0.09694972634315491,-0.0010781610617414117,-0.15563096737236295,-0.027590468365717814
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.3040723226415123,0.314706027507782,-0.2195071578025818,-0.1947963833808899,-0.32002023222509746,-0.32002010839687756
extrapolation,0.42,0.24,0.9,0.16,0.41792926894367455,0.48926159739494324,-0.5276301503181458,-0.2276734709739685,-0.9059661824340038,-0.4085532196377491
