case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.2107808001431701,0.20662671327590942,-0.10082550346851349,-0.00017471473256591707,-0.15563096737236295,-0.027590468365717814
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.3042317268082118,0.31628653407096863,-0.21679875254631042,-0.19329708814620972,-0.32002023222509746,-0.32002010839687756
extrapolation,0.42,0.24,0.9,0.16,0.4142515245578282,0.4911250174045563,-0.5337499380111694,-0.2237459123134613,-0.9059661824340038,-0.4085532196377491
