case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.17080176526762528,0.17803961038589478,-0.11704578995704651,-0.010665057227015495,-0.15563097338111007,-0.027590475136874487
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.243836475957692,0.2445967048406601,-0.25917255878448486,-0.24763567745685577,-0.3200203224163979,-0.3200203144023256
extrapolation,0.42,0.24,0.9,0.16,0.37882188828076535,0.38762664794921875,-0.6365782618522644,-0.2969990670681,-0.9059686326488285,-0.4085571881209735
