case,projector_mean,projector_std,residual_mean,residual_std
interpolation,0.1097960399169319,0.00801896435821965,0.13640071948369345,0.004260122079121615
symmetric_cluster,0.13130652835394102,0.003945054707355579,0.1830066740512848,0.003866722954455932
extrapolation,0.28573840584397997,0.007408718909784138,0.307309885819753,0.005705990933054047
