case,projector_mean,projector_std,residual_mean,residual_std
interpolation,0.2107808001431701,0.0,0.20662671327590942,0.0
symmetric_cluster,0.3042317268082118,0.0,0.31628653407096863,0.0
extrapolation,0.4142515245578282,0.0,0.4911250174045563,0.0
