case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.15953619326834048,0.19080762565135956,-0.11748094111680984,-0.012521724216639996,-0.15563097338111007,-0.027590475136874487
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.24030749947099792,0.25245019793510437,-0.2600800693035126,-0.250212162733078,-0.3200203224163979,-0.3200203144023256
extrapolation,0.42,0.24,0.9,0.16,0.38048717211895466,0.3896748721599579,-0.6315263509750366,-0.3051619529724121,-0.9059686326488285,-0.4085571881209735
