case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.23570411301647248,0.194068044424057,-0.07989630103111267,0.013580949045717716,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.3294471088176118,0.3330437242984772,-0.1788005381822586,-0.1751316636800766,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.4346003470817122,0.5223650336265564,-0.4936603307723999,-0.19910681247711182,-0.9059686326840193,-0.4085571881929415
