case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.23596002130481739,0.19352716207504272,-0.07983631640672684,0.013479895889759064,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.32968766267502997,0.3330043852329254,-0.17785252630710602,-0.17534777522087097,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.4363303379833769,0.5230392217636108,-0.49036073684692383,-0.19664086401462555,-0.9059686326840193,-0.4085571881929415
