case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.20105653215542643,0.17448820173740387,-0.09734035283327103,-0.0015651397407054901,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.2941281074430774,0.30148354172706604,-0.2108287513256073,-0.2082931399345398,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.4090459611487147,0.4839240312576294,-0.5436315536499023,-0.24694719910621643,-0.9059686326840193,-0.4085571881929415
