case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.1260871317988753,0.17547766864299774,-0.13100668787956238,-0.01395550835877657,-0.15563097338111007,-0.027590475136874487
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.20759217819320389,0.2365097850561142,-0.271631121635437,-0.2645379304885864,-0.3200203224163979,-0.3200203144023256
extrapolation,0.42,0.24,0.9,0.16,0.3736869356550864,0.3955838978290558,-0.6420780420303345,-0.2968895733356476,-0.9059686326488285,-0.4085571881209735
