case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.22643704610933388,0.20660650730133057,-0.08449947834014893,0.0046040890738368034,-0.15563096737236295,-0.027590468365717814
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.318850273036424,0.3214692175388336,-0.2127993106842041,-0.17337539792060852,-0.32002023222509746,-0.32002010839687756
extrapolation,0.42,0.24,0.9,0.16,0.4249113783765994,0.4980629086494446,-0.5133989453315735,-0.2257765382528305,-0.9059661824340038,-0.4085532196377491
