case,projector_mean,projector_std,residual_mean,residual_std
interpolation,0.2106361821486463,0.0,0.21128585934638977,0.0
symmetric_cluster,0.304138639530257,0.0,0.3189725875854492,0.0
extrapolation,0.4142646831302778,0.0,0.49322718381881714,0.0
