case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.20188238055186764,0.17354480922222137,-0.09686633944511414,-0.0019225645810365677,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.2943677172700451,0.30106493830680847,-0.2111160159111023,-0.20819184184074402,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.4110550328557232,0.4859379827976227,-0.5375117063522339,-0.24737465381622314,-0.9059686326840193,-0.4085571881929415
