step,loss
1,3.173966646194458
100,3.120185375213623
200,3.1580381393432617
300,3.1870460510253906
400,3.1874465942382812
500,3.2045741081237793
600,3.1801629066467285
700,3.175405502319336
800,3.188899040222168
900,3.185115098953247
1000,3.188744068145752
1100,3.181056499481201
1200,3.1511635780334473
1300,3.16770339012146
1400,3.1964282989501953
1500,3.1904220581054688
1600,3.1589841842651367
1700,3.1785974502563477
1800,3.2021093368530273
1900,3.1937618255615234
2000,3.179473400115967
2100,3.181957721710205
2200,3.1358675956726074
2300,3.15643572807312
2400,3.188711643218994
2500,3.1581435203552246
2600,3.1864633560180664
2700,3.2031197547912598
2800,3.1951677799224854
2900,3.205265522003174
3000,3.199859142303467
3100,3.2006850242614746
3200,3.168456554412842
3300,3.1563057899475098
3400,3.1880688667297363
3500,3.2122912406921387
3600,3.2009973526000977
3700,3.1899333000183105
3800,3.184419870376587
3900,3.1761741638183594
4000,3.178015947341919
4100,3.180265426635742
4200,3.1687610149383545
4300,3.1748101711273193
4400,3.157198429107666
4500,3.1634199619293213
4600,3.1929850578308105
4700,3.2217252254486084
4800,3.1716763973236084
4900,3.175891160964966
5000,3.172682523727417
