case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.9977350103047755,0.7060903906822205,1.206802487373352,5.1688947677612305,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.9958594566607865,0.8247935771942139,1.173869013786316,5.1969475746154785,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.989895510117471,1.0224571228027344,1.043396234512329,5.227056503295898,-0.9059686326840193,-0.4085571881929415
