case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.19996178448684918,0.17326010763645172,-0.09842704981565475,-0.0016754064708948135,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.2944052942649025,0.302844375371933,-0.2117786556482315,-0.20792165398597717,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.41003278817670036,0.4851178526878357,-0.5414478778839111,-0.24766789376735687,-0.9059686326840193,-0.4085571881929415
