case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.12605606899259436,0.1204991266131401,-0.12703663110733032,-0.02469213865697384,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.21332282376781228,0.23368248343467712,-0.26601454615592957,-0.26088380813598633,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.36630869946429945,0.40091076493263245,-0.6298668384552002,-0.32555317878723145,-0.9059686326840193,-0.4085571881929415
