case,projector_mean,projector_std,residual_mean,residual_std
interpolation,0.27716806782942754,0.0,0.2158236801624298,0.0
symmetric_cluster,0.369433028210727,0.0,0.36472734808921814,0.0
extrapolation,0.4644544271388916,0.0,0.56271892786026,0.0
