case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.2422110207865032,0.2191242128610611,-0.08916372060775757,0.018722454085946083,-0.15563096737236295,-0.027590468365717814
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.3359225534251504,0.3480169475078583,-0.18320885300636292,-0.1759551614522934,-0.32002023222509746,-0.32002010839687756
extrapolation,0.42,0.24,0.9,0.16,0.4386127824060011,0.5319404602050781,-0.47933030128479004,-0.1868213564157486,-0.9059661824340038,-0.4085532196377491
