case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.12339364263064548,0.1197177916765213,-0.12831182777881622,-0.02458944171667099,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.2114714968449788,0.2323768436908722,-0.2678208649158478,-0.2613029479980469,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.3481137972352967,0.387776643037796,-0.6646201014518738,-0.3354160189628601,-0.9059686326840193,-0.4085571881929415
