case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.11984690089441834,0.10692553967237473,-0.12995022535324097,-0.025759628042578697,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.20001571422420825,0.2279670387506485,-0.2713293135166168,-0.2674485146999359,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.35220624142705864,0.37493857741355896,-0.6610385179519653,-0.33583858609199524,-0.9059686326840193,-0.4085571881929415
