case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.20041338781457685,0.17244549095630646,-0.09846948087215424,-0.001307724043726921,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.2949017605334158,0.301612913608551,-0.2102299928665161,-0.2080424576997757,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.41140787748477553,0.48443228006362915,-0.539872944355011,-0.24449510872364044,-0.9059686326840193,-0.4085571881929415
