case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.20024949546155318,0.17430344223976135,-0.09872524440288544,-0.0011596102267503738,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.29368756268267837,0.3017060160636902,-0.2116461843252182,-0.20816348493099213,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.4103626163345967,0.4858854115009308,-0.5425928831100464,-0.24601054191589355,-0.9059686326840193,-0.4085571881929415
