case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.12110369919967061,0.10922557860612869,-0.12926462292671204,-0.025715908035635948,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.19762218503067847,0.22739240527153015,-0.27377477288246155,-0.2669486105442047,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.3558736474406816,0.3727894425392151,-0.6535784602165222,-0.3360578417778015,-0.9059686326840193,-0.4085571881929415
