case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.2764543439699726,0.2149694412946701,-0.05378313362598419,0.0337710939347744,-0.1556280791919824,-0.02758738618165951
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.36888713142796503,0.36362984776496887,-0.13964729011058807,-0.1333930939435959,-0.32000412253486993,-0.3199803200061204
extrapolation,0.42,0.24,0.9,0.16,0.4635559826797848,0.5613905787467957,-0.424821138381958,-0.14374274015426636,-0.9057319992411449,-0.4082386684507159
