case,projector_mean,projector_std,residual_mean,residual_std
interpolation,0.20054136593203412,0.0006673956475038625,0.17333470284938812,0.0010664361190641323
symmetric_cluster,0.29454175805920396,0.00031645846509674056,0.3019805649916331,0.0006169731429566391
extrapolation,0.41025616407815296,0.001062731029922866,0.4846511284510295,0.0005324531862473334
