case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.764531115690832,0.3683396875858307,0.13551700115203857,0.7824714779853821,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.74351514311798,0.5422565340995789,0.04111704230308533,0.7762565612792969,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.7198481399751024,0.7580654621124268,-0.039468422532081604,0.5373199582099915,-0.9059686326840193,-0.4085571881929415
