case,projector_mean,projector_std,residual_mean,residual_std
interpolation,0.5622571555482393,0.009727431917531832,0.27691587805747986,0.0005843967261562232
symmetric_cluster,0.5914995787902865,0.011047432156029562,0.46336087584495544,0.0020728859107554958
extrapolation,0.6446606819750471,0.008683611875130602,0.7080068985621134,0.0023747512594888
