case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.12167261391341888,0.11573221534490585,-0.12841781973838806,-0.025228802114725113,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.1990461996612972,0.22292907536029816,-0.2727959156036377,-0.26805680990219116,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.36519588863926833,0.3998182713985443,-0.63930344581604,-0.3290596306324005,-0.9059686326840193,-0.4085571881929415
