case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.27465278855038405,0.1872018575668335,-0.08654917776584625,0.023840855807065964,-0.15563097338111007,-0.027590475136874487
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.3430520270220004,0.27936506271362305,-0.21965211629867554,-0.1797090768814087,-0.3200203224163979,-0.3200203144023256
extrapolation,0.42,0.24,0.9,0.16,0.4569340131124953,0.46504145860671997,-0.5231831073760986,-0.21322360634803772,-0.9059686326488285,-0.4085571881209735
