case,projector_mean,projector_std,residual_mean,residual_std
interpolation,0.14989936918940047,0.0012589819052300957,0.14030079046885172,0.0016944553086506336
symmetric_cluster,0.24120606197453762,0.0015165660034797506,0.2552895148595174,0.000888769805632121
extrapolation,0.37423106562731534,0.005448577790988696,0.4278410275777181,0.002755094512797323
