case,projector_mean,projector_std,residual_mean,residual_std
interpolation,0.2014311807950165,0.000691668708882132,0.17357694109280905,0.0002744854079695705
symmetric_cluster,0.2944165970383763,0.0003718378465183864,0.30154260993003845,0.0005406240092831301
extrapolation,0.41001552317332346,0.0013996594810216285,0.4852038621902466,0.0006575844778324364
