case,projector_mean,projector_std,residual_mean,residual_std
interpolation,0.12570012689943508,0.002150718395649364,0.11948985854784648,0.001140447792125096
symmetric_cluster,0.21135837642367575,0.0020233805150779633,0.23153565327326456,0.0026687776266742106
extrapolation,0.35557915081875097,0.009526533673550563,0.3945462206999461,0.006576422169108575
