case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.12186027581543529,0.11475837975740433,-0.12863826751708984,-0.0251787006855011,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.19978088670235233,0.225220188498497,-0.27208372950553894,-0.2681237757205963,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.34460309014584856,0.3722171187400818,-0.6731681823730469,-0.3398178517818451,-0.9059686326840193,-0.4085571881929415
