case,kx,ky,v0,delta,projector_sine_error,residual_rms,ritz_1,ritz_2,reference_1,reference_2
interpolation,0.31,0.35,0.35,0.05,0.20042538944517393,0.17255346477031708,-0.09835568070411682,-0.0014762375503778458,-0.15563097338111417,-0.027590475136876406
symmetric_cluster,0.3333333333333333,0.3333333333333333,0.6,0.0,0.2950547927800466,0.301797091960907,-0.21023748815059662,-0.20801031589508057,-0.3200203224171185,-0.3200203144026018
extrapolation,0.42,0.24,0.9,0.16,0.4113719497172213,0.4842986464500427,-0.5401099920272827,-0.2446233481168747,-0.9059686326840193,-0.4085571881929415
